,item_id,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,sMAPE,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.2],Coverage[0.2],QuantileLoss[0.3],Coverage[0.3],QuantileLoss[0.4],Coverage[0.4],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.6],Coverage[0.6],QuantileLoss[0.7],Coverage[0.7],QuantileLoss[0.8],Coverage[0.8],QuantileLoss[0.9],Coverage[0.9]
0,W1,471639.6538461539,7742.02734375,464329.4375,35717.64903846154,63.68304493801653,9.351634575317386,0.01672380542195414,37.178395219104,4254.3109375,0.0,5948.212500000001,0.07692307692307693,7340.65234375,0.07692307692307693,7725.203125000001,0.07692307692307693,7742.02734375,0.23076923076923078,6975.71875,0.3076923076923077,5431.16484375,0.46153846153846156,3649.306249999999,0.5384615384615384,1901.5359374999998,1.0
1,W2,6475.826923076923,950.027587890625,46501.8203125,3577.0631009615386,12.059745739467525,6.059750081064515,0.02057178366896432,24.327849265701506,412.02944335937497,0.0,649.75546875,0.07692307692307693,821.98134765625,0.15384615384615385,957.48564453125,0.23076923076923078,950.027587890625,0.23076923076923078,856.27109375,0.3076923076923077,693.32861328125,0.46153846153846156,500.2464843749999,0.6153846153846154,284.89423828124995,0.9230769230769231
2,W3,113789.47115384616,3812.056640625,128300.796875,9869.292067307691,33.35516550872761,8.791295792707013,0.03014000652790135,97.90154495628201,1424.9638671875,0.0,2406.6867187499997,0.07692307692307693,3178.6828125,0.07692307692307693,3696.895703125,0.07692307692307693,3812.056640625,0.07692307692307693,3702.2843749999997,0.07692307692307693,3326.8472656249996,0.15384615384615385,2713.2347656250004,0.23076923076923078,1752.5646484375,0.38461538461538464
3,W4,55698.42788461538,2578.138427734375,38126.421875,2932.8016826923076,353.36346783513096,0.5612304571549016,0.06867370253234062,2.5167007263149572,1480.18583984375,0.0,2245.5821289062496,0.07692307692307693,2745.910546875,0.07692307692307693,2770.4429687499996,0.07692307692307693,2578.138427734375,0.15384615384615385,2356.2833984374997,0.23076923076923078,1890.6985351562498,0.5384615384615384,1505.9499023437497,0.7692307692307693,832.0201660156249,1.0
4,W5,24903.247596153848,1655.0955810546875,23475.0,1805.7692307692307,705.7771535580524,0.180389863931806,0.0689963286520651,1.0599340312822418,1162.9281005859375,0.0,1600.016943359375,0.0,1774.9453125000002,0.07692307692307693,1782.9987304687502,0.15384615384615385,1655.0955810546875,0.38461538461538464,1431.830712890625,0.38461538461538464,1025.3650390625,0.7692307692307693,960.3110839843749,0.8461538461538461,782.0726074218747,1.0
5,W6,13088.467548076924,920.7984619140625,10282.0,790.9230769230769,226.75515302935665,0.3123662239653549,0.07828827219653567,1.952837121859476,718.5376770019533,0.0,1009.1803955078125,0.0,1121.0494445800782,0.0,1071.2766357421876,0.0,920.7984619140625,0.38461538461538464,893.6260986328124,0.46153846153846156,664.0233764648439,0.6153846153846154,506.18308105468736,0.8461538461538461,432.78356933593733,1.0
6,W7,801322.7692307692,8780.701171875,46924.0,3609.5384615384614,1774.552434456929,0.38062473588693846,0.1773334994492036,2.45409912920796,4989.599658203125,0.0,7236.865576171875,0.07692307692307693,8078.531689453124,0.23076923076923078,8655.15576171875,0.23076923076923078,8780.70166015625,0.23076923076923078,6952.052734374999,0.46153846153846156,5863.822509765625,0.6153846153846154,5054.905859375,0.6923076923076923,3562.2495117187495,0.9230769230769231
7,W8,2977144.6153846155,14084.2705078125,60660.0,4666.153846153846,834.6732429099877,1.2979994661152932,0.22946753533931574,17.49147608518959,6205.446557617187,0.0,9522.7708984375,0.0,11494.785791015625,0.0,13199.48583984375,0.07692307692307693,14084.26904296875,0.15384615384615385,15125.2126953125,0.3076923076923077,13988.612109375,0.3076923076923077,11515.35517578125,0.5384615384615384,8970.2744140625,0.7692307692307693
8,W9,1553016.7692307692,12577.849609375,110360.0,8489.23076923077,1068.7409488139824,0.9052959878654815,0.1179661026279372,7.091113810445144,5756.408496093751,0.0,8674.3275390625,0.07692307692307693,10907.285839843751,0.07692307692307693,11941.6734375,0.15384615384615385,12577.8505859375,0.23076923076923078,12283.1162109375,0.3076923076923077,11434.110449218748,0.3076923076923077,8300.912890625,0.46153846153846156,4895.592480468749,0.8461538461538461
9,W10,197537.53846153847,4982.16748046875,70444.4453125,5418.803485576923,59.303967376741696,6.462361108306787,0.07261650153907756,29.439691001926672,2019.3944335937501,0.0,3390.5931640625,0.0,4166.63349609375,0.0,4675.57421875,0.0,4982.16748046875,0.07692307692307693,5154.334960937499,0.15384615384615385,4578.078124999999,0.23076923076923078,3358.4322265625,0.3076923076923077,751.7518554687498,0.6153846153846154
